0.5985357161945424,0.6021429900840994,0.7933944526996766,0.5227897448743063,0.2094021750877586,0.6323032626227463,0.9751079148012609,0.5960504456431333,0.6478433326970787,0.47624682686799025
0.7074791319202052,0.32314897809408216,0.016072953890203356,0.047677403442975774,0.947391250497915,0.04224575202851577,0.31499239352521813,0.7046133432037656,0.13875742246535772,0.00020910942666918508
0.3454700283041391,0.7914445446004953,0.8254529472493843,0.3967412106806725,0.17130435498373864,0.3611578548815444,0.0019624082263069997,0.09478510410533292,0.9846507890534192,0.45569771124104674
0.04245757065400668,0.2402983708027665,0.5671237043102153,0.513672999903364,0.6841604117375513,0.5354829473429825,0.8195630643166762,0.19055006629307691,0.5836505784238342,0.4317483501318019
0.6231255640153847,0.18376648652263317,0.3919090295588591,0.4185482594375831,0.31649024684982574,0.5341736495065711,0.31349489494385596,0.7302613815295159,0.5052325755222387,0.24111780024936302
0.07904914032272425,0.14020207068926638,0.266360202167925,0.8870621451529704,0.7384648193387495,0.9508789408609674,0.8169024823494678,0.3259409561768921,0.37377207286933334,0.22894514891416795
0.597313047959683,0.7576596621116585,0.24589515402664464,0.44034342315430663,0.5562134137408223,0.7546528664935531,0.3145249902504509,0.18999468198266067,0.8511839898466733,0.5926898583750655
0.8302122490948289,0.44278075216483304,0.6982241896835701,0.42885421664898005,0.24588275177356478,0.355014651848106,0.12953829593704824,0.13705559761189468,0.9545208324034942,0.21493421397053136
0.18351205106937107,0.776608729102748,0.9396232031809604,0.05047898232748593,0.10306747035344666,0.8051041586944218,0.8061763725146379,0.4239760830336762,0.08631976447360601,0.5483253680710307
0.23650002824228844,0.9761596735206254,0.12616852207968687,0.8967216611917408,0.11268958584571998,0.23644445058410268,0.5649458127685439,0.03779825027951478,0.8972747310525641,0.14667720708378207
